GeneID;Gene;Base mean;log2(FC);StdErr;Wald-Stats;P-value;P-adj;;;;;;;;;;;
ENSG00000049759;NEDD4L;32401,82573;-0,826627509;0,035198536;-23,48471252;5,84E-122;4,90E-120;;;;;;;;;;;
ENSG00000204217;BMPR2;7811,234399;-0,826589194;0,055944429;-14,77518342;2,12E-49;4,63E-48;;;;;;;;;;;
ENSG00000166710;B2M;10315,07268;-0,826422116;0,04100756;-20,15292116;2,54E-90;1,34E-88;;;;;;;;;;;
ENSG00000253645;AC108863.1;773,5409967;-0,826282919;0,100143693;-8,250973148;1,57E-16;1,14E-15;;;;;;;;;;;
ENSG00000104267;CA2;64,72569166;-0,826228555;0,276596037;-2,987130848;0,002816092;0,007220112;;;;;;;;;;;
ENSG00000260015;AC010547.2;4,893203545;-0,825947067;0,358611568;-2,303180214;0,021268706;0,046170838;;;;;;;;;;;
ENSG00000259287;AC010809.1;37,3020854;-0,825738385;0,311047971;-2,654697866;0,007937947;0,018860286;;;;;;;;;;;
ENSG00000255252;AL078612.1;5017,429118;-0,825676226;0,057631328;-14,32686457;1,49E-46;2,99E-45;;;;;;;;;;;
ENSG00000072818;ACAP1;251,7750248;-0,825374644;0,151863542;-5,434975596;5,48E-08;2,35E-07;;;;;;;;;;;
ENSG00000150764;DIXDC1;1136,16421;-0,82528894;0,086295204;-9,563555114;1,14E-21;1,04E-20;;;;;;;;;;;
ENSG00000215866;LINC01356;531,4154704;-0,825259509;0,10443148;-7,902401742;2,74E-15;1,87E-14;;;;;;;;;;;
ENSG00000241839;PLEKHO2;1925,4866;-0,824464075;0,068737931;-11,99431026;3,81E-33;5,13E-32;;;;;;;;;;;
ENSG00000120322;PCDHB8;198,8014541;-0,824460232;0,161554676;-5,103289186;3,34E-07;1,34E-06;;;;;;;;;;;
ENSG00000136059;VILL;22,64291027;-0,824127007;0,382242241;-2,156033318;0,031081064;0,064876419;;;;;;;;;;;
ENSG00000169499;PLEKHA2;6159,357717;-0,823783782;0,049305242;-16,70783369;1,15E-62;3,57E-61;;;;;;;;;;;
ENSG00000240747;KRBOX1;932,1652966;-0,823451355;0,084343555;-9,763061991;1,62E-22;1,53E-21;;;;;;;;;;;
ENSG00000138623;SEMA7A;15602,3162;-0,823352966;0,042075232;-19,56859008;2,86E-85;1,36E-83;;;;;;;;;;;
ENSG00000157992;KRTCAP3;174,9453713;-0,823139181;0,184480954;-4,461919582;8,12E-06;2,87E-05;;;;;;;;;;;
ENSG00000115840;SLC25A12;2269,491567;-0,822894178;0,061666281;-13,34431339;1,28E-40;2,16E-39;;;;;;;;;;;
ENSG00000139194;RBP5;199,1210318;-0,822810711;0,19912764;-4,13207684;3,60E-05;0,000118989;;;;;;;;;;;
ENSG00000259843;AC007610.1;266,5215017;-0,821690372;0,173533013;-4,735066582;2,19E-06;8,16E-06;;;;;;;;;;;
ENSG00000262136;AC092115.3;1929,269612;-0,821538873;0,070878006;-11,59088574;4,58E-31;5,75E-30;;;;;;;;;;;
ENSG00000198211;AC092143.1;9964,560524;-0,821329749;0,046570546;-17,63624921;1,30E-69;4,68E-68;;;;;;;;;;;
ENSG00000226476;LINC01748;5,386439487;-0,821275244;0,371359273;-2,211538267;0,026998585;0,057206911;;;;;;;;;;;
ENSG00000087237;CETP;22,97698724;-0,821162814;0,352193185;-2,33156929;0,019723361;0,043165008;;;;;;;;;;;
ENSG00000101049;SGK2;31,16947404;-0,821128602;0,352605457;-2,328746151;0,019872518;0,043434626;;;;;;;;;;;
ENSG00000228358;LINC02263;12,19979474;-0,820677734;0,38373109;-2,138679285;0,032461651;0,067374905;;;;;;;;;;;
ENSG00000158220;ESYT3;221,1610986;-0,819908909;0,167249469;-4,902310971;9,47E-07;3,66E-06;;;;;;;;;;;
ENSG00000167523;SPATA33;1120,534871;-0,819779948;0,096165697;-8,52466082;1,53E-17;1,17E-16;;;;;;;;;;;
ENSG00000214867;SRSF9P1;28,78022328;-0,81943095;0,346623389;-2,36403825;0,018076946;0,039864886;;;;;;;;;;;
ENSG00000020633;RUNX3;14,66510857;-0,819208028;0,382385252;-2,142363028;0,032164281;0,066871528;;;;;;;;;;;
ENSG00000213398;LCAT;1508,94083;-0,818832812;0,073766679;-11,10030741;1,25E-28;1,46E-27;;;;;;;;;;;
ENSG00000142675;CNKSR1;271,6226317;-0,818794318;0,166541537;-4,916457085;8,81E-07;3,42E-06;;;;;;;;;;;
ENSG00000230615;AL139220.2;411,1168414;-0,818729371;0,11974746;-6,837133515;8,08E-12;4,53E-11;;;;;;;;;;;
ENSG00000087263;OGFOD1;6874,393224;-0,817781432;0,057189165;-14,2995868;2,20E-46;4,40E-45;;;;;;;;;;;
ENSG00000160305;DIP2A;8378,983618;-0,817700626;0,050931748;-16,05483148;5,29E-58;1,46E-56;;;;;;;;;;;
ENSG00000281883;AL512506.3;413,3332456;-0,817454827;0,124820768;-6,549028987;5,79E-11;3,07E-10;;;;;;;;;;;
ENSG00000226200;SGMS1-AS1;147,2386509;-0,817366777;0,211191208;-3,870268956;0,000108715;0,000339593;;;;;;;;;;;
ENSG00000120217;CD274;4041,936216;-0,817342815;0,054867536;-14,89665622;3,46E-50;7,81E-49;;;;;;;;;;;
ENSG00000261243;AC022165.1;418,0271493;-0,817304202;0,126907605;-6,440151514;1,19E-10;6,21E-10;;;;;;;;;;;
ENSG00000255010;AP001767.2;10,00156768;-0,817062534;0,386081529;-2,116295325;0,034319698;0,070781072;;;;;;;;;;;
ENSG00000224675;AC009227.1;5,604517463;-0,817017901;0,373940863;-2,184885316;0,028897256;0,060792106;;;;;;;;;;;
ENSG00000020181;ADGRA2;461,0829331;-0,816286678;0,122102514;-6,685256934;2,31E-11;1,25E-10;;;;;;;;;;;
ENSG00000154099;DNAAF1;545,2348104;-0,816000657;0,111384293;-7,325993939;2,37E-13;1,46E-12;;;;;;;;;;;
ENSG00000132837;DMGDH;10,31222621;-0,815790701;0,385858055;-2,114224885;0,034496064;0,071099544;;;;;;;;;;;
ENSG00000228509;AC006460.1;534,5273822;-0,815309095;0,10673133;-7,63889189;2,19E-14;1,42E-13;;;;;;;;;;;
ENSG00000100605;ITPK1;334,9437932;-0,81469939;0,364065407;-2,237783033;0,025235207;0,053854154;;;;;;;;;;;
ENSG00000147246;HTR2C;39,90689099;-0,813987606;0,304929619;-2,669427817;0,00759806;0,018107369;;;;;;;;;;;
ENSG00000224888;AC138028.2;3412,233302;-0,813527768;0,073630464;-11,04879321;2,22E-28;2,57E-27;;;;;;;;;;;
ENSG00000214455;RCN1P2;1290,58098;-0,812635181;0,077761995;-10,45028719;1,46E-25;1,54E-24;;;;;;;;;;;
ENSG00000105131;EPHX3;20,01243256;-0,812555593;0,36043232;-2,254391593;0,024171544;0,051794783;;;;;;;;;;;
ENSG00000170381;SEMA3E;210,4406423;-0,812519685;0,161547925;-5,029589124;4,92E-07;1,95E-06;;;;;;;;;;;
ENSG00000115756;HPCAL1;39896,49294;-0,812250455;0,036320931;-22,36315102;8,99E-111;6,37E-109;;;;;;;;;;;
ENSG00000127954;STEAP4;24,02144695;-0,811958325;0,365846466;-2,219396387;0,026459769;0,056212049;;;;;;;;;;;
ENSG00000180066;C10orf91;55,24465072;-0,811829137;0,291273857;-2,787167878;0,005317093;0,013034667;;;;;;;;;;;
ENSG00000171812;COL8A2;116,1666884;-0,811745966;0,208872471;-3,886323366;0,000101774;0,000319551;;;;;;;;;;;
ENSG00000167508;MVD;5625,541053;-0,811651327;0,049223388;-16,48913998;4,39E-61;1,32E-59;;;;;;;;;;;
ENSG00000267505;AC005180.2;21,66387388;-0,811631495;0,361847913;-2,243018312;0,024895634;0,053218567;;;;;;;;;;;
ENSG00000227227;AC017101.1;879,2431509;-0,81147235;0,087845248;-9,237521316;2,52E-20;2,17E-19;;;;;;;;;;;
ENSG00000254038;AC092818.1;13,142301;-0,811314637;0,384351828;-2,110864523;0,034783958;0,071617179;;;;;;;;;;;
ENSG00000130176;CNN1;14,34185071;-0,811275254;0,377100771;-2,151348703;0,031448687;0,065587515;;;;;;;;;;;
ENSG00000213235;EEF1A1P16;70,3427873;-0,810689114;0,273015714;-2,969386275;0,002983952;0,007616362;;;;;;;;;;;
ENSG00000230224;PHBP9;66,41490715;-0,810468091;0,262270725;-3,090196561;0,002000241;0,005248108;;;;;;;;;;;
ENSG00000173626;TRAPPC3L;6,643861299;-0,810004726;0,379478627;-2,13452002;0,032800237;0,067998322;;;;;;;;;;;
ENSG00000205220;PSMB10;2455,538749;-0,809982317;0,061104875;-13,25560866;4,19E-40;6,92E-39;;;;;;;;;;;
ENSG00000184492;FOXD4L1;84,48392747;-0,809502786;0,254074169;-3,186088498;0,001442105;0,003869026;;;;;;;;;;;
ENSG00000111817;DSE;7450,784496;-0,809473887;0,047981807;-16,87043373;7,42E-64;2,38E-62;;;;;;;;;;;
ENSG00000272617;AC026464.6;2085,06146;-0,809454723;0,064753294;-12,50059529;7,41E-36;1,09E-34;;;;;;;;;;;
ENSG00000258947;TUBB3;9960,16513;-0,809274694;0,047895468;-16,89668638;4,76E-64;1,53E-62;;;;;;;;;;;
ENSG00000154040;CABYR;278,7087671;-0,809210936;0,143188884;-5,651353054;1,59E-08;7,13E-08;;;;;;;;;;;
ENSG00000234740;AL162386.2;13,21892839;-0,809165241;0,384482388;-2,104557363;0,035329856;0,072629416;;;;;;;;;;;
ENSG00000232310;AL078590.3;33,79438256;-0,809102042;0,322900352;-2,505732924;0,012219788;0,027983211;;;;;;;;;;;
ENSG00000276470;RF02156;47,97801811;-0,80904941;0,29224947;-2,768352013;0,005634057;0,013744983;;;;;;;;;;;
ENSG00000265750;AC090772.3;175,5140106;-0,808733679;0,177347963;-4,56015206;5,11E-06;1,84E-05;;;;;;;;;;;
ENSG00000164112;TMEM155;3,235204466;-0,8085657;0,318742547;-2,536736018;0,011189129;0,025835172;;;;;;;;;;;
ENSG00000100478;AP4S1;1058,918817;-0,807139524;0,083002535;-9,724275629;2,38E-22;2,23E-21;;;;;;;;;;;
ENSG00000267504;AC090236.2;21,19924412;-0,806860092;0,366430644;-2,201944913;0,0276692;0,058484365;;;;;;;;;;;
ENSG00000267396;AC090236.1;943,1609012;-0,806313097;0,102620457;-7,85723547;3,93E-15;2,66E-14;;;;;;;;;;;
ENSG00000105219;CNTD2;47,30807145;-0,806207994;0,29532314;-2,729918131;0,006335006;0,015301642;;;;;;;;;;;
ENSG00000128573;FOXP2;386,2108558;-0,806012559;0,122243605;-6,593494689;4,30E-11;2,29E-10;;;;;;;;;;;
ENSG00000227799;AC012358.2;78,09432516;-0,805832726;0,245062967;-3,28826806;0,001008058;0,002776112;;;;;;;;;;;
ENSG00000162745;OLFML2B;690,4656659;-0,805636951;0,095666818;-8,421278828;3,72E-17;2,78E-16;;;;;;;;;;;
ENSG00000173269;MMRN2;319,2117512;-0,805406608;0,146154221;-5,510662644;3,57E-08;1,55E-07;;;;;;;;;;;
ENSG00000273113;AC133528.1;10,25675307;-0,804861204;0,386035532;-2,084940733;0,037074681;0,075814621;;;;;;;;;;;
ENSG00000137941;TTLL7;2781,757138;-0,804368039;0,069171119;-11,62866889;2,95E-31;3,72E-30;;;;;;;;;;;
ENSG00000175600;SUGCT;27,64784448;-0,804340375;0,344958264;-2,331703452;0,019716297;0,043153076;;;;;;;;;;;
ENSG00000227388;AL133410.1;74,19586305;-0,804046935;0,272442563;-2,951253012;0,003164876;0,008045848;;;;;;;;;;;
ENSG00000273291;AC092042.3;765,4836077;-0,80351619;0,094925313;-8,464719927;2,57E-17;1,93E-16;;;;;;;;;;;
ENSG00000184939;ZFP90;2815,335403;-0,803238591;0,055841582;-14,38423763;6,50E-47;1,32E-45;;;;;;;;;;;
ENSG00000215998;;3,462490274;-0,803225251;0,328948912;-2,441793302;0,014614511;0,032937403;;;;;;;;;;;
ENSG00000108187;PBLD;451,7417938;-0,803126189;0,1428535;-5,622026679;1,89E-08;8,41E-08;;;;;;;;;;;
ENSG00000255441;AC008750.2;15,78994905;-0,802758351;0,385061651;-2,084752791;0,037091746;0,075843724;;;;;;;;;;;
ENSG00000114378;HYAL1;61,86442798;-0,802527144;0,270600267;-2,965729313;0,003019661;0,007699432;;;;;;;;;;;
ENSG00000139269;INHBE;20,53724217;-0,802506933;0,36198228;-2,216978501;0,026624561;0,056512804;;;;;;;;;;;
ENSG00000276259;AC009118.3;794,131146;-0,802349608;0,091765956;-8,743434344;2,26E-18;1,78E-17;;;;;;;;;;;
ENSG00000080822;CLDND1;25111,69276;-0,802084667;0,040657792;-19,72769868;1,25E-86;6,10E-85;;;;;;;;;;;
ENSG00000269609;RPARP-AS1;617,1780593;-0,801932089;0,101492233;-7,901413374;2,76E-15;1,88E-14;;;;;;;;;;;
ENSG00000090857;PDPR;7850,193254;-0,801580719;0,062347357;-12,85669129;7,89E-38;1,23E-36;;;;;;;;;;;
ENSG00000168003;SLC3A2;24856,27851;-0,801436201;0,039878196;-20,0971025;7,82E-90;4,11E-88;;;;;;;;;;;
ENSG00000157557;ETS2;6764,158945;-0,80084224;0,047148488;-16,98553388;1,05E-64;3,44E-63;;;;;;;;;;;
ENSG00000128641;MYO1B;15499,07626;-0,800409976;0,042964298;-18,62965313;1,85E-77;7,71E-76;;;;;;;;;;;
ENSG00000138411;HECW2;514,0561368;-0,800349961;0,12524249;-6,390402812;1,65E-10;8,52E-10;;;;;;;;;;;
ENSG00000186868;MAPT;3,689105287;-0,800097846;0,334935669;-2,388810512;0,016903018;0,037513993;;;;;;;;;;;
ENSG00000168280;KIF5C;8,031627743;-0,79967447;0,379056803;-2,109642838;0,034889132;0,071800277;;;;;;;;;;;
ENSG00000154274;C4orf19;1477,453597;-0,799550882;0,068512013;-11,6702291;1,81E-31;2,31E-30;;;;;;;;;;;
ENSG00000170775;GPR37;308,1510536;-0,799389111;0,138032201;-5,791323361;6,98E-09;3,21E-08;;;;;;;;;;;
ENSG00000109854;HTATIP2;4129,738577;-0,798972992;0,05573003;-14,33648959;1,29E-46;2,61E-45;;;;;;;;;;;
ENSG00000196542;SPTSSB;10,81072019;-0,798792483;0,385245788;-2,073461951;0,038129309;0,077633221;;;;;;;;;;;
ENSG00000151690;MFSD6;5940,132686;-0,798082686;0,054019636;-14,77393669;2,16E-49;4,71E-48;;;;;;;;;;;
ENSG00000205822;TPTE2P6;10,6464639;-0,798009551;0,382812646;-2,084595585;0,037106026;0,075867128;;;;;;;;;;;
ENSG00000263829;SINHCAFP1;16,804749;-0,797550813;0,376899805;-2,116081788;0,034337852;0,070794879;;;;;;;;;;;
ENSG00000232934;AL157786.1;1969,397833;-0,797121851;0,076940004;-10,36030433;3,76E-25;3,91E-24;;;;;;;;;;;
ENSG00000102471;NDFIP2;5376,066977;-0,79700946;0,053473699;-14,90470026;3,07E-50;6,94E-49;;;;;;;;;;;
ENSG00000265408;AC009084.1;314,0249124;-0,796878232;0,144598707;-5,510963766;3,57E-08;1,55E-07;;;;;;;;;;;
ENSG00000121281;ADCY7;6032,936844;-0,796848476;0,045671012;-17,44757652;3,59E-68;1,27E-66;;;;;;;;;;;
ENSG00000242622;AC092910.3;89,39957601;-0,796118534;0,239713675;-3,321122732;0,000896561;0,002482975;;;;;;;;;;;
ENSG00000172059;KLF11;3303,735121;-0,795655129;0,056989998;-13,96131168;2,68E-44;5,10E-43;;;;;;;;;;;
ENSG00000261136;AC023908.3;65,28376354;-0,795500629;0,271176626;-2,933514733;0,003351477;0,008490494;;;;;;;;;;;
ENSG00000049449;RCN1;38827,45755;-0,795375469;0,044720929;-17,78530754;9,19E-71;3,36E-69;;;;;;;;;;;
ENSG00000246898;LINC00920;26,0289689;-0,795106229;0,343276669;-2,316225662;0,020545951;0,04475306;;;;;;;;;;;
ENSG00000267456;AC023043.3;7,462441688;-0,794874986;0,376052925;-2,113731696;0,03453819;0,071165897;;;;;;;;;;;
ENSG00000255538;OR10V2P;4,398508951;-0,794530387;0,34896541;-2,276817024;0,022797154;0,049144776;;;;;;;;;;;
ENSG00000197912;SPG7;7628,815391;-0,794070053;0,051849278;-15,31496852;6,07E-53;1,46E-51;;;;;;;;;;;
ENSG00000278367;AL356652.1;804,517085;-0,794068267;0,08728199;-9,097733279;9,22E-20;7,75E-19;;;;;;;;;;;
ENSG00000141101;NOB1;6009,317591;-0,793726395;0,04838139;-16,40561387;1,74E-60;5,10E-59;;;;;;;;;;;
ENSG00000119946;CNNM1;11,86458583;-0,793467056;0,386104586;-2,055057321;0,039873468;0,080626388;;;;;;;;;;;
ENSG00000226054;MEMO1P1;155,7273421;-0,792869771;0,204339176;-3,880165256;0,000104386;0,000327137;;;;;;;;;;;
ENSG00000258651;SEC23A-AS1;498,7891268;-0,792589687;0,111593684;-7,102460065;1,23E-12;7,19E-12;;;;;;;;;;;
ENSG00000114993;RTKN;2994,191782;-0,792304065;0,056062638;-14,1324791;2,40E-45;4,67E-44;;;;;;;;;;;
ENSG00000241950;RPL29P23;26,36543717;-0,79123057;0,358082914;-2,209629498;0,027130886;0,057450864;;;;;;;;;;;
ENSG00000160285;LSS;6243,38253;-0,791172448;0,048059231;-16,46244509;6,83E-61;2,03E-59;;;;;;;;;;;
ENSG00000170523;KRT83;35,03472275;-0,790928298;0,313155427;-2,52567329;0,011547681;0,026580021;;;;;;;;;;;
ENSG00000278598;MIR6775;9,987972548;-0,790328459;0,385801582;-2,048536076;0,040507501;0,081754056;;;;;;;;;;;
ENSG00000274877;;2491,4435;-0,790300778;0,070715568;-11,17576787;5,36E-29;6,30E-28;;;;;;;;;;;
ENSG00000229672;AL450322.2;8,128169927;-0,790295099;0,382465125;-2,066319378;0,038798333;0,078797616;;;;;;;;;;;
ENSG00000234393;AL592546.1;6,947766017;-0,789898063;0,379025504;-2,084023514;0,037158028;0,075953164;;;;;;;;;;;
ENSG00000201134;RF00019;13,5470483;-0,789875608;0,380661064;-2,075010246;0,037985585;0,07738768;;;;;;;;;;;
ENSG00000182983;ZNF662;401,5161677;-0,789820543;0,135463684;-5,830496574;5,53E-09;2,56E-08;;;;;;;;;;;
ENSG00000229862;AL121972.1;48,14358078;-0,78975949;0,286420078;-2,757346819;0,005827251;0,014171103;;;;;;;;;;;
ENSG00000171132;PRKCE;3632,317261;-0,789246494;0,050362168;-15,67141606;2,37E-55;6,15E-54;;;;;;;;;;;
ENSG00000137460;FHDC1;378,4819048;-0,788718049;0,150740446;-5,232292133;1,67E-07;6,90E-07;;;;;;;;;;;
ENSG00000185933;CALHM1;7,339334948;-0,788105626;0,381503645;-2,065787932;0,038848508;0,078887549;;;;;;;;;;;
ENSG00000162892;IL24;313,2580247;-0,787975224;0,146077976;-5,394209613;6,88E-08;2,93E-07;;;;;;;;;;;
ENSG00000118017;A4GNT;25,14582773;-0,787924439;0,3662737;-2,151190324;0,03146118;0,06560335;;;;;;;;;;;
ENSG00000083896;YTHDC1;137,7931859;-0,787845294;0,366780263;-2,148003516;0,031713476;0,066057404;;;;;;;;;;;
ENSG00000063438;AHRR;1140,715213;-0,787769962;0,07922216;-9,943808165;2,68E-23;2,59E-22;;;;;;;;;;;
ENSG00000244063;AC104653.2;4,115451262;-0,787482158;0,340657028;-2,311656866;0,0207966;0,045243802;;;;;;;;;;;
ENSG00000141076;UTP4;3011,937864;-0,787005194;0,057727644;-13,63307308;2,55E-42;4,56E-41;;;;;;;;;;;
ENSG00000255929;AP000943.3;567,1321374;-0,786652482;0,103478522;-7,602084638;2,91E-14;1,88E-13;;;;;;;;;;;
ENSG00000273216;AC002059.1;6,682548275;-0,786487837;0,379490469;-2,072483768;0,038220348;0,077789001;;;;;;;;;;;
ENSG00000224643;AC064871.1;9,576428211;-0,786374375;0,384253523;-2,046498804;0,04070732;0,082114005;;;;;;;;;;;
ENSG00000140830;TXNL4B;1329,199803;-0,786146032;0,070979564;-11,07566718;1,65E-28;1,91E-27;;;;;;;;;;;
ENSG00000008118;CAMK1G;45,34675293;-0,785809759;0,306635199;-2,562686091;0,010386591;0,024121544;;;;;;;;;;;
ENSG00000140950;TLDC1;6992,704518;-0,785496224;0,044424047;-17,68178012;5,79E-70;2,10E-68;;;;;;;;;;;
ENSG00000143119;CD53;3,509609867;-0,78497731;0,334030768;-2,350014987;0,018772655;0,041273323;;;;;;;;;;;
ENSG00000230832;AC241584.1;36,75300616;-0,784501842;0,32781567;-2,393118797;0,016705831;0,037131775;;;;;;;;;;;
ENSG00000198420;TCAF1;251,3034739;-0,783709247;0,180257402;-4,347722965;1,38E-05;4,73E-05;;;;;;;;;;;
ENSG00000263731;AC145207.5;238,6967142;-0,783662303;0,16472961;-4,757264351;1,96E-06;7,35E-06;;;;;;;;;;;
ENSG00000142910;TINAGL1;15023,43362;-0,783531624;0,042277526;-18,53305283;1,12E-76;4,60E-75;;;;;;;;;;;
ENSG00000261114;AC012181.1;63,74155386;-0,783281878;0,269496949;-2,906459166;0,003655446;0,009200479;;;;;;;;;;;
ENSG00000162496;DHRS3;6,51210217;-0,7830101;0,370357281;-2,114201986;0,034498019;0,071099544;;;;;;;;;;;
ENSG00000183688;RFLNB;3,710139993;-0,781989731;0,332912039;-2,348937975;0,018827043;0,041372511;;;;;;;;;;;
ENSG00000273107;AL512598.1;25,49711555;-0,781942687;0,344547904;-2,269474516;0,023239485;0,049981877;;;;;;;;;;;
ENSG00000187621;TCL6;9,788631492;-0,781767272;0,384879669;-2,031199191;0,042234792;0,084881786;;;;;;;;;;;
ENSG00000254829;AP003032.2;1491,643111;-0,781435647;0,075211234;-10,38987934;2,76E-25;2,88E-24;;;;;;;;;;;
ENSG00000129219;PLD2;2918,82942;-0,781334209;0,061209645;-12,76488702;2,58E-37;3,92E-36;;;;;;;;;;;
ENSG00000153029;MR1;771,8088015;-0,781138966;0,104567873;-7,470162132;8,01E-14;5,05E-13;;;;;;;;;;;
ENSG00000167355;OR51B5;4,243940729;-0,780661458;0,342484138;-2,279409092;0,022642758;0,048874911;;;;;;;;;;;
ENSG00000005448;WDR54;3318,577358;-0,779205381;0,065247651;-11,94227483;7,12E-33;9,54E-32;;;;;;;;;;;
ENSG00000181264;TMEM136;2170,028534;-0,778898377;0,06398395;-12,17333999;4,31E-34;6,01E-33;;;;;;;;;;;
ENSG00000168067;MAP4K2;3802,733449;-0,778568843;0,056250151;-13,84118663;1,44E-43;2,67E-42;;;;;;;;;;;
ENSG00000170608;FOXA3;115,2053652;-0,778451302;0,211562652;-3,679530842;0,000233663;0,000697966;;;;;;;;;;;
ENSG00000145736;GTF2H2;25,95494553;-0,778423878;0,341163149;-2,281676317;0,022508457;0,048600694;;;;;;;;;;;
ENSG00000247675;LRP4-AS1;116,4600338;-0,778349416;0,215918286;-3,604833251;0,000312353;0,000918969;;;;;;;;;;;
ENSG00000006282;SPATA20;9800,925712;-0,778170107;0,04664543;-16,68266556;1,75E-62;5,42E-61;;;;;;;;;;;
ENSG00000205403;CFI;121,4785104;-0,777682383;0,209346506;-3,714809469;0,000203357;0,000611945;;;;;;;;;;;
ENSG00000228019;AC006480.1;9,807659157;-0,777551223;0,381689032;-2,037132741;0,041636742;0,083786783;;;;;;;;;;;
ENSG00000030066;NUP160;1017,782472;-0,777295724;0,106982662;-7,26562332;3,71E-13;2,25E-12;;;;;;;;;;;
ENSG00000129667;RHBDF2;5304,018529;-0,776523147;0,049511967;-15,68354474;1,96E-55;5,10E-54;;;;;;;;;;;
ENSG00000165424;ZCCHC24;9234,771874;-0,776068801;0,046195541;-16,79964738;2,45E-63;7,81E-62;;;;;;;;;;;
ENSG00000267270;PARD6G-AS1;43,39075781;-0,775441633;0,34377359;-2,255675407;0,024090967;0,051630389;;;;;;;;;;;
ENSG00000148377;IDI2;410,5323838;-0,775418428;0,130519804;-5,941002105;2,83E-09;1,34E-08;;;;;;;;;;;
ENSG00000102978;POLR2C;7475,487404;-0,775414182;0,050814757;-15,25962604;1,42E-52;3,39E-51;;;;;;;;;;;
ENSG00000188505;NCCRP1;12,45200727;-0,77533524;0,38596685;-2,008813037;0,044556965;0,088961065;;;;;;;;;;;
ENSG00000179455;MKRN3;293,1015167;-0,775221981;0,139947052;-5,539394866;3,04E-08;1,33E-07;;;;;;;;;;;
ENSG00000084764;MAPRE3;1022,182701;-0,775108261;0,086621;-8,948271936;3,61E-19;2,96E-18;;;;;;;;;;;
ENSG00000267795;SMIM22;3,818150299;-0,775061448;0,342874045;-2,260484452;0,0237912;0,051037655;;;;;;;;;;;
ENSG00000169129;AFAP1L2;7756,880582;-0,774667838;0,047750255;-16,22332344;3,45E-59;9,78E-58;;;;;;;;;;;
ENSG00000197776;KLHDC1;262,3962569;-0,773963534;0,163462736;-4,734801043;2,19E-06;8,17E-06;;;;;;;;;;;
ENSG00000171148;TADA3;15295,62605;-0,773055609;0,040812797;-18,94150016;5,19E-80;2,27E-78;;;;;;;;;;;
ENSG00000223799;IL10RB-DT;749,0193659;-0,772721271;0,10082711;-7,663824415;1,80E-14;1,18E-13;;;;;;;;;;;
ENSG00000008283;CYB561;8099,795715;-0,772649199;0,041674595;-18,54005315;9,81E-77;4,05E-75;;;;;;;;;;;
ENSG00000261656;BEAN1-AS1;11,5181769;-0,772276698;0,385158042;-2,005090412;0,044953382;0,089658922;;;;;;;;;;;
ENSG00000275163;AC117457.1;7,941593899;-0,77226779;0,383491869;-2,013778783;0,044032764;0,088012925;;;;;;;;;;;
ENSG00000161653;NAGS;1799,150586;-0,772082185;0,072447043;-10,65719389;1,61E-26;1,75E-25;;;;;;;;;;;
ENSG00000254870;ATP6V1G2-DDX39B;85,65516739;-0,771949378;0,255661064;-3,019424879;0,002532551;0,006541527;;;;;;;;;;;
ENSG00000268658;LINC00664;32,95796459;-0,771772924;0,335688961;-2,299071505;0,021500879;0,046628203;;;;;;;;;;;
ENSG00000235426;AL133481.1;515,5678287;-0,771540888;0,108230147;-7,128705923;1,01E-12;5,97E-12;;;;;;;;;;;
ENSG00000250033;SLC7A11-AS1;892,5616291;-0,771006661;0,101603812;-7,588363501;3,24E-14;2,09E-13;;;;;;;;;;;
ENSG00000180720;CHRM4;11,3758031;-0,770906272;0,385711181;-1,998661979;0,045644939;0,090862212;;;;;;;;;;;
ENSG00000180616;SSTR2;453,8747679;-0,770897746;0,121134188;-6,363998117;1,97E-10;1,01E-09;;;;;;;;;;;
ENSG00000041880;PARP3;3116,144436;-0,770557669;0,05665644;-13,60053093;3,98E-42;7,07E-41;;;;;;;;;;;
ENSG00000156097;GPR61;20,09097255;-0,770384875;0,365961724;-2,105096857;0,035282878;0,072543981;;;;;;;;;;;
ENSG00000205531;NAP1L4;1121,204497;-0,770151511;0,292629428;-2,631832064;0,008492583;0,020085383;;;;;;;;;;;
ENSG00000104731;KLHDC4;2777,19014;-0,770090739;0,060370795;-12,75601461;2,89E-37;4,38E-36;;;;;;;;;;;
ENSG00000247228;AC009060.1;2492,307013;-0,770007355;0,086841056;-8,866858527;7,52E-19;6,04E-18;;;;;;;;;;;
ENSG00000131969;ABHD12B;34,73958974;-0,769814866;0,31925049;-2,411319293;0,015894926;0,035500349;;;;;;;;;;;
ENSG00000144655;CSRNP1;2523,646153;-0,769561305;0,062011971;-12,40988304;2,31E-35;3,34E-34;;;;;;;;;;;
ENSG00000168491;CCDC110;22,50531568;-0,769544345;0,360301389;-2,135835076;0,032692859;0,067803768;;;;;;;;;;;
ENSG00000206503;HLA-A;83,54901254;-0,769390909;0,24653588;-3,120807044;0,001803562;0,004766174;;;;;;;;;;;
ENSG00000183077;AFMID;2346,755857;-0,769282437;0,065604371;-11,72608511;9,37E-32;1,21E-30;;;;;;;;;;;
ENSG00000055955;ITIH4;444,5789217;-0,769246828;0,123591376;-6,22411414;4,84E-10;2,42E-09;;;;;;;;;;;
